22.29,114.18,22.3,113.9,14
61.18,-150.0,61.17,-150.1,14
37.3,126.61,37.44,126.48,14
49.64,6.23,49.59,6.12,14
22.3,113.93,22.26,113.79,14
22.25,113.75,22.32,113.92,14
22.3,113.9,22.18,113.74,14
22.26,113.79,22.31,113.92,13
61.17,-150.44,61.17,-150.01,13
61.17,-149.99,61.17,-150.33,13
40.56,-73.82,40.65,-73.76,13
61.17,-150.36,61.17,-150.0,13
22.29,113.89,22.16,113.75,13
22.3,113.9,22.31,114.14,13
50.76,7.3,50.87,7.14,13
22.25,113.77,22.3,113.92,13
61.17,-150.0,61.28,-150.15,13
61.17,-150.22,61.17,-150.0,13
37.33,126.58,37.45,126.47,13
61.17,-150.0,61.17,-150.38,13
37.45,126.47,37.31,126.6,13
49.69,6.39,49.63,6.21,13
61.17,-150.44,61.17,-150.0,13
22.3,113.9,22.29,114.18,13
61.17,-150.0,61.27,-150.14,13
61.17,-150.2,61.17,-150.0,13
22.3,113.9,22.32,114.11,13
22.3,113.9,22.25,114.08,13
61.17,-150.0,61.17,-150.41,13
30.92,121.87,31.1,121.81,12
22.3,113.92,22.26,113.78,12
63.05,-112.59,63.48,-113.51,12
48.01,-20.0,48.21,-19.07,12
52.32,4.98,52.32,4.76,12
49.64,6.23,49.59,6.11,12
20.21,114.48,19.66,114.12,12
37.27,126.63,37.45,126.47,12
27.84,-74.83,28.24,-74.12,12
22.29,115.51,22.27,115.02,12
49.63,6.21,49.67,6.33,12
22.3,113.92,22.26,113.8,12
49.68,6.36,49.63,6.21,12
50.77,7.29,50.87,7.13,12
22.26,113.78,22.3,113.93,12
51.57,-51.59,51.26,-52.74,12
22.27,115.02,22.29,115.51,12
50.75,7.32,50.87,7.14,12
22.3,113.9,22.32,114.07,12
37.24,126.66,37.42,126.5,12
22.15,113.75,22.29,113.88,12
49.67,6.33,49.63,6.21,12
22.14,113.76,22.29,113.88,12
22.3,113.9,22.32,114.09,12
61.17,-150.0,61.17,-150.42,12
37.44,126.48,37.3,126.6,12
61.17,-150.0,61.17,-150.39,12
61.17,-149.99,61.24,-150.08,12
22.32,114.11,22.3,113.9,12
27.34,123.44,28.0,124.0,12
25.78,-80.47,25.79,-80.29,12
49.71,6.43,49.63,6.21,12
22.3,113.9,22.34,114.06,12
61.17,-150.12,61.18,-149.99,12
48.08,79.93,48.31,79.07,11
42.0,-140.0,42.35,-140.74,11
37.2,126.69,37.38,126.53,11
29.99,122.48,30.75,122.53,11
24.96,121.07,25.08,121.23,11
25.78,-80.48,25.79,-80.29,11
49.63,6.21,49.69,6.39,11
22.3,113.9,22.23,114.08,11
22.3,113.93,22.27,113.81,11
49.64,6.23,49.6,6.13,11
22.26,113.77,22.3,113.92,11
31.1,121.81,30.89,121.88,11
61.17,-150.0,61.28,-150.16,11
52.16,101.27,52.52,100.47,11
61.17,-150.23,61.17,-150.0,11
61.17,-150.0,61.26,-150.12,11
37.54,127.71,37.69,128.71,11
51.06,-48.95,51.08,-48.06,11
36.63,128.92,36.82,128.31,11
37.39,117.72,37.51,118.6,11
61.17,-150.43,61.17,-150.01,11
30.93,121.87,31.1,121.81,11
